product_id,year_month,units_sold,revenue,customer_count,churn_rate
5,2018-07,1,45.06849442737487,1,0.234
5,2019-06,4,82.44316886850619,1,0.031
5,2019-12,4,188.5770511201163,1,0.114
5,2020-02,1,15.551405847952006,1,0.044
5,2020-06,4,20.399568579998064,1,0.26
5,2020-07,3,55.13481682769813,1,0.191
5,2021-02,10,137.8088923712826,2,0.106
5,2021-05,1,25.822312146174177,1,0.028
5,2021-06,3,104.1295811201494,1,0.1
5,2021-07,3,62.41105779221702,1,0.104
5,2021-08,3,144.3186270620004,1,0.222
5,2021-09,5,153.31538891662578,1,0.195
5,2021-11,5,16.889609109157163,1,0.267
5,2021-12,5,192.9226360099592,2,0.147
5,2022-01,4,178.72235866381092,1,0.045
5,2022-03,1,16.060621064077104,1,0.217
5,2022-04,4,7.04928618228595,1,0.231
5,2022-07,4,119.6754825405823,1,0.173
5,2022-08,5,86.5360499537903,1,0.234
5,2022-09,2,89.04525578318766,1,0.153
5,2023-02,1,47.56754096849706,1,0.162
5,2023-03,7,155.09002528070667,2,0.134
5,2023-05,4,43.86614825253397,1,0.017
5,2023-06,1,23.922940619454018,1,0.041
5,2023-07,14,374.059524113239,3,0.019
5,2023-08,4,69.80824182779074,1,0.195
5,2023-09,4,75.29438781816476,1,0.101
6,2018-01,5,128.77493781434623,1,0.157
6,2018-05,2,4.436342407081888,1,0.273
6,2018-08,2,19.02435802119848,1,0.082
6,2019-10,5,137.00083742748294,1,0.129
6,2019-12,3,20.15821320325809,1,0.229
6,2020-02,5,244.7203119442381,1,0.076
6,2020-05,2,38.42824450300304,1,0.032
6,2020-09,5,151.13495173106102,1,0.094
6,2021-01,4,55.09371237304243,1,0.057
6,2021-02,2,38.78254029576645,1,0.28
6,2021-03,4,120.1420424993956,1,0.244
6,2021-04,2,6.2140419430991205,1,0.194
6,2021-08,2,78.24036718748847,1,0.263
6,2021-09,4,18.91427705627273,1,0.243
6,2022-04,5,227.22703301836847,1,0.064
6,2022-07,5,215.56873162087012,1,0.269
6,2022-08,3,149.8547820009245,1,0.166
6,2022-11,3,49.101733502907166,1,0.244
6,2023-01,5,213.93596783868963,1,0.27
6,2023-02,5,237.94864846250704,1,0.102
6,2023-04,1,14.40312430342675,1,0.042
6,2023-08,5,123.64775415066038,1,0.076
6,2023-09,1,6.206394582721892,1,0.134
7,2019-03,1,20.83580307501148,1,0.247
7,2019-08,8,221.9376468113549,2,0.26
7,2020-10,2,47.660894247596914,1,0.012
7,2020-11,4,197.3822074908554,1,0.158
7,2021-02,3,117.13531953783064,1,0.131
7,2021-12,3,33.91752492271553,1,0.074
7,2022-01,5,114.8855651327404,1,0.045
7,2022-05,1,48.40744867486976,1,0.108
7,2022-06,2,37.98885479913316,1,0.283
7,2022-10,5,206.9067405767228,1,0.104
7,2023-03,3,108.38759744122544,1,0.16
7,2023-04,2,52.19927524434197,2,0.214
7,2023-05,6,133.79471888950377,2,0.115
7,2023-07,4,103.3979772716813,1,0.292
7,2023-09,1,49.94581196631528,1,0.289
7,2023-10,5,236.9697333793747,1,0.083
8,2020-03,1,21.285571270185063,1,0.154
8,2020-05,1,4.386834484406214,1,0.097
8,2020-09,5,23.190433990386367,1,0.093
8,2021-07,5,32.15507236340769,1,0.021
8,2021-08,5,35.780466071610846,1,0.187
8,2021-09,4,196.23352346606697,1,0.156
8,2022-04,3,132.23797635471846,1,0.025
8,2022-07,5,93.00369255755137,2,0.091
8,2022-08,6,109.64586883208912,2,0.273
8,2022-10,6,209.37430186922793,2,0.079
8,2023-01,1,20.46405325094122,1,0.052
8,2023-06,5,17.895561792950694,1,0.152
8,2023-10,2,7.556879197528232,1,0.296
8,2023-11,5,234.2708751344731,1,0.08
9,2016-09,2,12.273389834505569,1,0.205
9,2017-04,3,125.76215966074358,1,0.231
9,2019-06,3,82.57434802283082,1,0.079
9,2020-07,2,55.50014562347633,1,0.221
9,2020-09,2,61.65506712572425,1,0.117
9,2020-12,5,53.013220633594926,1,0.193
9,2021-01,5,113.57037495460844,1,0.194
9,2021-02,7,80.6358787854291,2,0.165
9,2021-03,1,41.4150989610676,1,0.036
9,2021-06,3,133.14452238082947,1,0.252
9,2021-09,3,94.60248070599518,1,0.103
9,2022-01,4,61.38685541976729,1,0.064
9,2022-02,4,175.91228591363807,1,0.022
9,2022-06,3,8.548976771997307,1,0.181
9,2022-09,2,38.586409363612134,2,0.206
9,2022-12,5,208.8305120812188,1,0.015
9,2023-08,3,108.6308886718162,1,0.159
9,2023-10,4,88.76722076037693,1,0.076
10,2018-07,5,140.2161633406461,1,0.197
10,2018-10,3,127.46239454903233,1,0.061
10,2019-04,1,2.0501392402189014,1,0.21
10,2019-05,5,131.3761011922842,1,0.122
10,2019-12,2,23.53174001298933,1,0.282
10,2020-06,2,6.18723578491802,1,0.05
10,2020-07,4,77.87323552284246,1,0.109
10,2020-12,5,98.59326347129675,2,0.043
10,2021-05,6,207.4135419999081,2,0.278
10,2021-09,6,187.62500989332153,2,0.264
10,2022-03,1,40.041292945436666,1,0.085
10,2022-04,2,83.74238457090672,1,0.201
10,2022-06,1,22.773956567610718,1,0.247
10,2022-08,1,22.492283367894068,1,0.171
10,2022-10,3,133.94526445326647,1,0.164
10,2022-11,2,65.68936678436907,1,0.08
10,2022-12,5,53.46839171232793,1,0.037
10,2023-01,3,148.85077340207712,1,0.27
10,2023-02,5,161.60912301905194,1,0.271
10,2023-03,10,282.04282301501826,2,0.194
10,2023-04,6,255.26527896313664,2,0.108
10,2023-07,4,109.9381376066848,2,0.111
11,2015-06,3,91.5278956223264,1,0.221
11,2017-10,3,91.34650312350136,1,0.27
11,2018-01,5,101.23807555034608,1,0.267
11,2018-10,5,49.2154391707399,1,0.236
11,2018-12,4,14.148099343607145,1,0.196
11,2019-02,1,18.08270766717342,1,0.034
11,2019-07,2,96.72783033880104,1,0.057
11,2020-02,4,182.8380751111695,1,0.271
11,2020-03,5,195.57675852573016,1,0.186
11,2020-12,5,140.1880001501264,1,0.013
11,2021-01,1,11.291133949522225,1,0.039
11,2021-04,3,90.39109166194731,1,0.202
11,2021-08,2,88.19162920122804,1,0.011
11,2022-02,3,49.571050474859994,2,0.057
11,2022-04,4,82.20759022393153,1,0.169
11,2022-06,3,109.10796938065172,1,0.211
11,2022-08,3,64.78394057683182,1,0.199
11,2022-10,5,102.22792054184764,1,0.075
11,2022-11,2,53.32098297987014,1,0.217
11,2023-01,4,135.72102182918206,2,0.079
11,2023-02,5,179.78253060274957,2,0.104
11,2023-03,1,39.22075774742999,1,0.226
11,2023-04,2,14.966169494096812,1,0.198
11,2023-07,7,245.92506763199188,2,0.256
12,2016-01,2,7.772758463820612,1,0.201
12,2017-07,4,132.53144404027512,1,0.175
12,2017-12,1,5.24457652269677,1,0.037
12,2018-01,1,44.764479083738046,1,0.117
12,2018-03,3,26.630407888742628,1,0.087
12,2018-11,5,76.9229000433093,1,0.081
12,2019-02,1,49.23068470953118,1,0.292
12,2019-11,3,67.20390389814732,1,0.124
12,2020-04,3,54.201520678625386,1,0.269
12,2020-09,9,247.0471425607481,2,0.193
12,2021-05,2,54.42748627156896,1,0.24
12,2021-06,3,53.20601121519236,1,0.156
12,2021-11,3,124.67932384752596,1,0.177
12,2022-08,4,43.757228836148784,1,0.153
12,2022-10,3,108.28476093581824,1,0.067
12,2022-11,3,59.15810152784755,1,0.22
12,2022-12,1,36.82473097543511,1,0.091
12,2023-02,3,89.96443826484213,1,0.017
12,2023-04,2,30.61391409319411,1,0.197
12,2023-06,4,75.65519825674173,1,0.061
12,2023-10,3,66.5078834857158,1,0.283
13,2018-11,2,18.429140208801734,1,0.287
13,2019-09,5,122.02346169707928,1,0.275
13,2019-12,4,33.45715473466623,1,0.117
13,2020-04,2,52.27143565069475,1,0.014
13,2020-09,2,56.0062025328044,1,0.279
13,2021-06,6,180.84099302041065,2,0.134
13,2021-11,1,10.47655681205132,1,0.29
13,2021-12,6,145.96347600051973,2,0.289
13,2022-01,8,206.57263199500545,2,0.257
13,2022-03,1,23.113277848467146,1,0.095
13,2022-06,3,119.36243924310676,1,0.122
13,2022-12,5,156.76026045637084,1,0.257
13,2023-04,3,60.27037275843695,1,0.102
13,2023-07,3,113.37015442019889,1,0.059
13,2023-08,5,92.9193515660887,2,0.171
13,2023-11,3,127.05230855484524,1,0.281
14,2018-02,5,171.557954891709,1,0.212
14,2018-11,5,197.33120840193357,1,0.175
14,2019-03,3,27.95615220460158,1,0.038
14,2020-09,1,7.417905733391794,1,0.188
14,2021-02,2,73.80974566320569,1,0.297
14,2021-08,3,72.44863236564035,1,0.051
14,2021-11,1,34.53589818765922,1,0.16
14,2022-04,2,51.83927000229915,1,0.264
14,2022-07,7,302.0355230717094,2,0.225
14,2022-08,5,159.865373283227,1,0.212
14,2022-10,5,142.24275681552928,1,0.214
14,2022-11,5,81.29578957227545,1,0.114
14,2023-02,3,77.08182303759646,2,0.095
14,2023-07,1,49.407459133126494,1,0.245
14,2023-09,4,32.91870820048796,1,0.245
15,2016-11,5,53.96405639467624,1,0.261
15,2018-04,5,49.57491755725313,1,0.275
15,2019-08,1,9.079958096587148,1,0.158
15,2019-12,4,154.66488418990613,1,0.155
15,2020-06,7,186.70957481131612,2,0.242
15,2020-09,4,124.74396771579283,1,0.198
15,2021-01,4,175.50453344007389,1,0.214
15,2021-02,3,90.61082419583464,1,0.241
15,2021-09,9,373.5567363142877,2,0.268
15,2021-10,1,9.773580461819128,1,0.108
15,2022-05,3,19.04472311882988,1,0.119
15,2022-06,1,11.681342835224156,1,0.037
15,2022-07,2,58.49831146776112,1,0.178
15,2022-11,9,242.45197586162396,2,0.02
15,2022-12,5,211.0399829596264,1,0.145
15,2023-04,1,42.4492630639926,1,0.167
16,2017-03,4,171.95149182722608,1,0.093
16,2017-10,4,54.82887853227866,1,0.181
16,2018-03,4,139.72429734599464,1,0.019
16,2019-04,3,109.95570117308802,1,0.021
16,2019-05,3,139.47743986651466,1,0.249
16,2019-08,1,29.163882923530096,1,0.114
16,2019-11,3,107.05164994207416,2,0.047
16,2019-12,4,180.9892319176802,1,0.161
16,2020-07,3,118.06762737658164,1,0.233
16,2020-10,1,13.63045356902988,1,0.073
16,2020-12,2,70.5186636585954,1,0.191
16,2021-05,5,204.39852937763615,2,0.035
16,2021-09,3,27.614633116624816,1,0.025
16,2021-10,8,124.52377108960377,2,0.164
16,2021-11,5,247.12172966736875,1,0.167
16,2022-03,3,79.77203805946696,1,0.195
16,2022-05,1,23.326812985565763,1,0.221
16,2022-06,5,91.14383898019804,1,0.293
16,2022-08,8,141.19121510564807,2,0.16
16,2022-10,5,124.41705034606852,1,0.104
16,2022-11,4,152.02105610730194,1,0.241
16,2023-03,2,55.80607483030322,1,0.089
16,2023-09,5,19.89301769339664,1,0.137
17,2017-02,5,193.5658693031851,1,0.033
17,2017-09,1,8.024042263016375,1,0.017
17,2018-03,2,22.16852837049648,1,0.289
17,2018-08,5,165.7361698064524,1,0.252
17,2018-09,3,98.27734443341862,1,0.212
17,2019-06,1,8.367445253525968,1,0.129
17,2020-06,2,28.39379600729521,1,0.06
17,2020-09,1,16.763389254878234,1,0.055
17,2021-05,7,25.95622513723884,2,0.083
17,2021-06,1,42.336042783621366,1,0.169
17,2021-07,1,19.085200618898064,1,0.217
17,2022-01,4,190.97571300295883,1,0.201
17,2022-07,3,121.7837090481904,1,0.091
17,2022-09,4,162.15486767093554,1,0.287
17,2023-05,2,32.72869833176493,1,0.224
17,2023-06,5,196.7147225118711,1,0.171
17,2023-09,5,60.724098520571545,1,0.187
18,2017-09,3,83.05900969807912,1,0.132
18,2018-04,4,25.243630154401973,1,0.082
18,2018-06,1,26.83015785315477,1,0.113
18,2019-02,1,29.1543734830551,1,0.23
18,2020-10,2,80.85294573224704,2,0.014
18,2021-08,5,230.5498922432594,1,0.044
18,2021-11,4,90.66444035940144,1,0.023
18,2021-12,9,286.4461980465004,2,0.022
18,2022-04,4,26.0085126294575,1,0.258
18,2022-05,4,178.671870185172,1,0.214
18,2022-06,4,186.1177436759458,1,0.148
18,2022-10,3,29.618041646454294,1,0.038
18,2022-11,5,52.84896498285639,1,0.153
18,2023-01,4,73.82066447080125,1,0.147
18,2023-02,3,21.329768018340587,1,0.06
18,2023-03,4,85.19772616979925,1,0.136
18,2023-06,4,188.5716377109534,1,0.126
18,2023-08,5,176.12177517766256,2,0.189
19,2017-04,4,16.2254083507761,1,0.194
19,2018-09,2,27.81204246728705,1,0.023
19,2020-12,3,142.40276589980272,1,0.119
19,2021-01,7,144.63270967398282,2,0.191
19,2021-04,5,100.42916122856002,1,0.156
19,2021-10,1,17.740778278044232,1,0.258
19,2022-02,3,25.905517529951847,1,0.201
19,2022-03,2,15.575321300453448,1,0.057
19,2022-06,1,38.73166063984673,1,0.03
19,2022-09,1,35.2222800816988,1,0.196
19,2022-12,4,191.0221370841767,1,0.018
19,2023-04,4,138.6369415631665,1,0.18
19,2023-08,2,95.04168043183222,1,0.283
20,2016-01,3,118.08671549491078,1,0.177
20,2016-10,5,73.56455858008434,1,0.123
20,2017-08,3,123.54051896334845,1,0.197
20,2018-11,1,27.95099409050484,1,0.143
20,2019-03,1,25.271033894390637,1,0.168
20,2019-06,2,89.62812383721817,1,0.283
20,2020-07,5,139.53002703743107,1,0.122
20,2020-12,2,82.61889245313773,1,0.289
20,2021-03,4,47.93558501738746,1,0.273
20,2021-08,3,27.02931009678053,1,0.067
20,2021-10,3,48.85918071980855,1,0.03
20,2021-11,5,11.0058544620528,1,0.039
20,2022-01,3,52.382240941022445,2,0.015
20,2022-04,3,114.1483607390546,1,0.037
20,2022-06,4,20.5962833457318,1,0.208
20,2022-07,7,114.02449399721321,2,0.031
20,2022-08,4,89.72871617385817,1,0.103
20,2022-10,1,36.01599056034764,1,0.255
20,2023-04,1,18.903749689955923,1,0.017
20,2023-05,6,144.59245739702087,2,0.246
20,2023-10,7,265.670410841555,3,0.092
21,2019-04,4,42.65154745914982,1,0.044
21,2020-01,2,20.57060112135602,1,0.212
21,2020-06,5,29.4402536155528,1,0.192
21,2020-09,1,26.80008787568623,1,0.264
21,2021-09,2,3.1683051851175845,1,0.223
21,2021-11,3,82.43176620527248,1,0.243
21,2021-12,3,31.78604692002338,1,0.092
21,2022-05,2,61.096812786158125,2,0.061
21,2023-03,6,177.6552234278126,2,0.228
21,2023-06,3,119.38659657102878,1,0.244
21,2023-10,3,135.32545482406226,1,0.297
22,2015-11,4,146.0866130470482,1,0.13
22,2018-07,2,61.01101333171732,1,0.118
22,2019-04,1,15.170817908065418,1,0.235
22,2019-07,1,9.03397554964488,1,0.109
22,2020-05,1,30.44633980215268,1,0.28
22,2020-07,2,83.77014570149657,1,0.259
22,2020-10,3,109.73837963831072,1,0.134
22,2020-12,1,15.523659571344403,1,0.228
22,2021-01,3,37.01486971775961,1,0.229
22,2021-06,1,4.600356226768742,1,0.04
22,2021-08,4,187.20321884191725,1,0.272
22,2021-09,1,16.48544000555819,1,0.157
22,2021-11,5,147.1592025582413,1,0.25
22,2022-05,2,91.64911879962484,1,0.103
22,2022-07,3,53.335891985193214,1,0.27
22,2022-08,1,14.001931264626036,1,0.123
22,2022-10,5,124.56479244739832,1,0.013
22,2022-12,2,44.26793687860403,1,0.273
22,2023-02,4,145.24031153918207,1,0.036
22,2023-04,5,155.68967614135806,1,0.103
22,2023-05,3,122.20811332036118,1,0.286
22,2023-08,9,291.64925373069923,2,0.286
23,2016-03,5,128.16962275089654,1,0.176
23,2017-03,3,38.17708972631002,1,0.193
23,2019-01,5,240.911578218702,1,0.14
23,2019-03,5,96.28008639160224,1,0.095
23,2019-09,1,24.75614624374599,1,0.105
23,2020-01,5,217.99711697235597,1,0.205
23,2020-03,2,15.935813686674214,1,0.228
23,2020-07,6,233.72477222136803,2,0.24
23,2020-09,1,25.44392064917129,1,0.239
23,2020-10,1,36.021367803288946,1,0.036
23,2021-01,13,392.01689375958966,4,0.153
23,2021-02,2,86.5411480464865,1,0.027
23,2021-04,5,236.79224088414588,1,0.169
23,2021-10,5,135.7223419107938,1,0.138
23,2022-01,4,102.77957812254373,1,0.267
23,2022-02,2,45.474178564756265,1,0.112
23,2022-03,5,179.62694423262644,2,0.044
23,2022-04,4,42.47618685924577,1,0.051
23,2022-05,1,22.94851738146487,1,0.231
23,2022-08,3,109.98072004774092,1,0.189
23,2022-12,7,239.7013366771061,2,0.039
23,2023-01,1,6.732446631244676,1,0.034
23,2023-06,4,127.68616085999756,1,0.213
23,2023-08,1,10.66943432293959,1,0.031
24,2016-03,2,52.45614965999178,1,0.248
24,2017-04,4,172.84209066023166,1,0.215
24,2017-12,2,11.055201206223302,1,0.034
24,2018-07,3,54.78978918551499,1,0.035
24,2018-08,3,98.1643712978698,1,0.296
24,2018-09,5,211.87268272244427,1,0.119
24,2020-06,4,166.80584218692766,1,0.117
24,2020-12,3,15.755968355409063,1,0.246
24,2021-04,6,48.81319432226476,2,0.285
24,2021-09,5,54.52470354454894,1,0.296
24,2022-01,5,199.38034420093288,1,0.228
24,2022-09,3,95.23252327121476,1,0.119
24,2022-10,5,180.665691424738,1,0.034
24,2023-05,5,242.12891963097627,1,0.235
24,2023-06,3,63.70151361765336,1,0.172
25,2017-02,3,67.49730429427555,1,0.133
25,2017-08,5,232.14293928695156,1,0.273
25,2019-05,3,57.957556891708606,1,0.042
25,2021-09,4,123.0432009273074,1,0.153
25,2021-11,2,63.08645131130484,1,0.013
25,2022-06,5,221.6154129283528,1,0.146
25,2022-07,6,260.0996669659228,1,0.026
25,2022-08,5,161.46304805353617,1,0.044
25,2022-09,3,125.49925556355086,1,0.044
25,2022-11,4,146.7341636329924,2,0.198
25,2023-01,9,252.07427548316136,3,0.226
25,2023-02,1,44.7124351655943,1,0.179
25,2023-04,2,10.017951483866488,1,0.289
25,2023-08,5,161.08268942295655,1,0.119
25,2023-10,5,94.40722574131915,2,0.093
26,2016-11,1,11.585333037827526,1,0.262
26,2018-04,3,101.77886387225126,1,0.075
26,2019-08,3,133.2803194263581,1,0.289
26,2019-10,3,27.98784201557799,1,0.014
26,2020-01,5,74.1187186426284,1,0.291
26,2020-04,5,120.61632415316356,1,0.023
26,2020-07,5,64.04666532262677,1,0.268
26,2020-11,3,141.79654317213536,1,0.163
26,2020-12,1,15.637102486258046,1,0.298
26,2021-07,3,46.03222451259976,1,0.031
26,2021-12,5,204.59804239655597,1,0.171
26,2022-02,2,16.60072923229526,2,0.291
26,2022-05,1,43.1202797474546,1,0.162
26,2022-06,4,39.61114852472927,1,0.193
26,2022-08,5,64.54175307499932,1,0.212
26,2022-11,7,178.81302826790852,2,0.142
26,2023-01,5,98.0742707055329,2,0.192
26,2023-02,5,176.66581512779086,1,0.179
26,2023-05,5,249.36451114806465,1,0.271
26,2023-06,3,76.45262413806977,1,0.023
26,2023-08,2,90.83430236419836,1,0.091
26,2023-09,7,192.0359091223963,2,0.286
26,2023-10,6,280.50878291817173,2,0.268
27,2018-06,5,171.0992256950288,1,0.142
27,2020-03,5,86.16867118742753,1,0.19
27,2020-11,2,39.39934895140213,1,0.09
27,2021-02,4,176.11306714431242,1,0.065
27,2021-12,2,78.54819391863418,1,0.144
27,2022-01,4,130.2027374740972,1,0.112
27,2022-02,4,132.9351516447481,1,0.179
27,2022-03,4,138.96832891066083,1,0.033
27,2022-04,5,136.02891541014003,2,0.293
27,2022-08,4,39.34959815167311,1,0.296
27,2022-09,3,134.79195623685487,1,0.212
27,2022-10,2,67.98955123085624,1,0.165
27,2023-03,3,71.98630488089934,2,0.1
27,2023-05,5,182.7775791306227,1,0.246
27,2023-08,4,78.72981215320304,1,0.209
28,2018-11,3,94.18416706566062,1,0.057
28,2018-12,1,17.083919973981303,1,0.274
28,2019-04,5,63.94469754826467,1,0.249
28,2019-08,2,72.72244342915124,1,0.285
28,2020-05,2,72.51417202842806,1,0.22
28,2020-07,6,195.4655801858056,2,0.188
28,2021-01,6,132.2733712774931,2,0.131
28,2021-04,3,41.67066882080812,1,0.28
28,2021-07,3,23.8905139024419,1,0.261
28,2021-09,3,135.82430068574112,1,0.023
28,2021-10,2,70.03449773023925,1,0.018
28,2021-11,2,11.297270477198856,1,0.119
28,2022-01,3,129.04677960637818,1,0.245
28,2022-05,2,86.67336890311975,1,0.296
28,2022-12,5,124.46389134958861,2,0.054
28,2023-03,4,175.6976270324283,1,0.182
28,2023-04,3,121.2978124671808,1,0.12
28,2023-06,2,90.899517581066,1,0.291
28,2023-07,2,43.211602170444415,1,0.254
29,2016-12,1,29.94562643619883,1,0.253
29,2018-06,5,40.30822443980309,1,0.146
29,2019-12,4,61.82853309268967,1,0.13
29,2020-04,3,96.76387795988028,1,0.089
29,2020-10,3,49.179668625717866,1,0.026
29,2020-11,3,115.27331548435671,1,0.261
29,2021-01,3,110.39598086582012,1,0.246
29,2021-05,5,158.80254996820287,1,0.3
29,2021-10,4,113.89346655358824,1,0.299
29,2021-11,1,3.675898109957021,1,0.171
29,2022-03,2,85.3057296981172,1,0.233
29,2022-07,4,9.59293183561481,1,0.284
29,2022-11,10,329.0511809581003,2,0.256
29,2023-02,5,155.1110765258917,1,0.082
29,2023-03,1,27.36850001295056,1,0.141
29,2023-04,2,3.9594998931110217,1,0.047
29,2023-10,3,69.04638805301772,2,0.287
30,2016-07,4,145.55542645789868,1,0.186
30,2017-01,3,40.01349074813581,1,0.076
30,2017-08,2,32.03218543247215,1,0.205
30,2019-04,5,23.502703081483745,1,0.189
30,2019-10,3,46.37937401579882,1,0.114
30,2020-01,1,23.794528567419896,1,0.043
30,2020-02,5,100.58499182990428,1,0.205
30,2020-08,5,88.55155160603074,1,0.161
30,2020-11,5,64.22241903830327,1,0.234
30,2021-01,4,22.453430926898346,1,0.161
30,2021-07,5,225.01545831558917,1,0.257
30,2021-08,5,211.97492991407353,2,0.17
30,2021-11,2,34.71304052273566,1,0.173
30,2022-03,1,49.98372143185326,1,0.264
30,2022-06,2,20.99607971630506,1,0.127
30,2022-07,3,17.847526198715286,1,0.049
30,2022-08,5,37.27812133988302,1,0.018
30,2023-01,2,43.42000457477192,1,0.229
30,2023-04,3,118.42939257642496,1,0.19
30,2023-08,6,151.85052721044883,2,0.214
30,2023-10,5,87.84938154538635,1,0.072
31,2017-09,1,16.556216445058773,1,0.05
31,2018-06,1,16.920868352098765,1,0.014
31,2018-08,1,45.20900637262941,1,0.112
31,2019-06,4,83.66783350193948,1,0.181
31,2019-08,1,22.04975932343849,1,0.124
31,2019-11,4,137.1988638134456,1,0.137
31,2019-12,5,11.933160722377815,1,0.272
31,2020-03,10,203.4323073215441,2,0.111
31,2020-07,4,86.97129390429376,2,0.159
31,2020-08,2,25.626009740166303,1,0.237
31,2020-09,2,11.604287409262358,1,0.125
31,2021-04,4,172.60790743815582,1,0.19
31,2021-07,4,158.97103936673133,1,0.26
31,2021-10,3,123.20376619857782,1,0.285
31,2021-11,2,31.949988772567725,1,0.053
31,2022-02,1,22.684090957085957,1,0.279
31,2022-10,4,180.1902765468776,1,0.153
31,2022-11,5,202.94976928710585,1,0.085
31,2022-12,2,54.2263995453344,1,0.143
31,2023-06,1,32.65842261353761,1,0.294
31,2023-07,8,183.95550428967965,2,0.153
32,2016-09,1,43.79410154224768,1,0.105
32,2017-12,1,49.00818924944648,1,0.194
32,2019-02,5,143.19389748511009,1,0.08
32,2020-01,3,126.2697614821892,1,0.032
32,2020-06,5,79.67184017288096,1,0.047
32,2020-12,5,157.39328553087682,1,0.047
32,2021-05,5,18.26604959818977,1,0.054
32,2021-06,2,91.1171723805411,1,0.05
32,2021-09,3,95.06851412814432,1,0.196
32,2021-10,3,98.0676373786678,2,0.063
32,2021-11,4,91.319965782712,1,0.11
32,2022-02,6,158.6556055214225,2,0.27
32,2022-04,4,73.1063918753598,1,0.147
32,2022-05,4,122.90480433122795,2,0.204
32,2022-06,4,28.72594783540787,1,0.06
32,2022-09,1,23.6713651488879,1,0.066
32,2023-01,2,5.691565745134506,1,0.022
32,2023-03,5,59.569501983183,1,0.059
32,2023-04,4,170.00236484915126,1,0.091
32,2023-07,6,220.90868259408987,2,0.061
32,2023-09,1,43.00615594171878,1,0.036
32,2023-10,4,89.96001177344313,2,0.045
33,2018-09,3,39.91724706792605,1,0.144
